id,year,state_name,state_code,district_name,district_code,crop_name,crop_code,crop_type,season,area,area_unit,production,production_unit,yield,yield_unit
373908,2019-2020,Haryana,6,Gurugram,62,Guar Seed,727.0,Vegetable,Kharif,221.0,Hectare,177.0,Tonnes,0.801,Tonnes/Hectare
373909,2019-2020,Haryana,6,Gurugram,62,Jowar,102.0,Cereals,Kharif,460.0,Hectare,240.0,Tonnes,0.522,Tonnes/Hectare
373910,2019-2020,Haryana,6,Gurugram,62,Maize,104.0,Cereals,Kharif,10.0,Hectare,30.0,Tonnes,3.0,Tonnes/Hectare
373911,2019-2020,Haryana,6,Gurugram,62,Moong(Green Gram),204.0,Pulses,Kharif,2.0,Hectare,1.0,Tonnes,0.5,Tonnes/Hectare
373912,2019-2020,Haryana,6,Gurugram,62,Onion,708.0,Vegetable,Whole Year,530.0,Hectare,4700.0,Tonnes,8.868,Tonnes/Hectare
373913,2019-2020,Haryana,6,Gurugram,62,Peas & Beans (Pulses),213.0,Pulses,Kharif,350.0,Hectare,3500.0,Tonnes,10.0,Tonnes/Hectare
373914,2019-2020,Haryana,6,Gurugram,62,Potato,701.0,Vegetable,Whole Year,110.0,Hectare,2737.0,Tonnes,24.882,Tonnes/Hectare
373915,2019-2020,Haryana,6,Gurugram,62,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,18500.0,Hectare,43800.0,Tonnes,2.368,Tonnes/Hectare
373916,2019-2020,Haryana,6,Gurugram,62,Rice,101.0,Cereals,Kharif,5400.0,Hectare,15700.0,Tonnes,2.907,Tonnes/Hectare
373917,2019-2020,Haryana,6,Gurugram,62,Wheat,106.0,Cereals,Rabi,40600.0,Hectare,205600.0,Tonnes,5.064,Tonnes/Hectare
389517,2019-2020,Uttar Pradesh,9,Varanasi,187,Arhar/Tur,202.0,Pulses,Kharif,3943.0,Hectare,3261.0,Tonnes,0.827,Tonnes/Hectare
389518,2019-2020,Uttar Pradesh,9,Varanasi,187,Bajra,103.0,Cereals,Kharif,5544.0,Hectare,8111.0,Tonnes,1.463,Tonnes/Hectare
389519,2019-2020,Uttar Pradesh,9,Varanasi,187,Banana,606.0,Fruits,Summer,16.0,Hectare,558.0,Tonnes,34.875,Tonnes/Hectare
389520,2019-2020,Uttar Pradesh,9,Varanasi,187,Barley,107.0,Cereals,Rabi,407.0,Hectare,1007.0,Tonnes,2.474,Tonnes/Hectare
389521,2019-2020,Uttar Pradesh,9,Varanasi,187,Coriander,509.0,Spices,Rabi,17.0,Hectare,12.0,Tonnes,0.706,Tonnes/Hectare
389522,2019-2020,Uttar Pradesh,9,Varanasi,187,Dry Chillies,502.0,Spices,Kharif,451.0,Hectare,393.0,Tonnes,0.871,Tonnes/Hectare
389523,2019-2020,Uttar Pradesh,9,Varanasi,187,Garlic,508.0,Spices,Rabi,4.0,Hectare,24.0,Tonnes,6.0,Tonnes/Hectare
389524,2019-2020,Uttar Pradesh,9,Varanasi,187,Gram,201.0,Pulses,Rabi,2042.0,Hectare,4043.0,Tonnes,1.98,Tonnes/Hectare
389525,2019-2020,Uttar Pradesh,9,Varanasi,187,Groundnut,1001.0,Oilseeds,Kharif,9.0,Hectare,8.0,Tonnes,0.889,Tonnes/Hectare
389526,2019-2020,Uttar Pradesh,9,Varanasi,187,Guar Seed,727.0,Vegetable,Kharif,57.0,Hectare,41.0,Tonnes,0.719,Tonnes/Hectare
389527,2019-2020,Uttar Pradesh,9,Varanasi,187,Jowar,102.0,Cereals,Kharif,2443.0,Hectare,4888.0,Tonnes,2.001,Tonnes/Hectare
389528,2019-2020,Uttar Pradesh,9,Varanasi,187,Linseed,1005.0,Oilseeds,Rabi,23.0,Hectare,16.0,Tonnes,0.696,Tonnes/Hectare
389529,2019-2020,Uttar Pradesh,9,Varanasi,187,Maize,104.0,Cereals,Kharif,2861.0,Hectare,4815.0,Tonnes,1.683,Tonnes/Hectare
389530,2019-2020,Uttar Pradesh,9,Varanasi,187,Maize,104.0,Cereals,Rabi,435.0,Hectare,1231.0,Tonnes,2.83,Tonnes/Hectare
389531,2019-2020,Uttar Pradesh,9,Varanasi,187,Maize,104.0,Cereals,Total,3296.0,Hectare,6046.0,Tonnes,1.834,Tonnes/Hectare
389532,2019-2020,Uttar Pradesh,9,Varanasi,187,Masoor,205.0,Pulses,Rabi,175.0,Hectare,106.0,Tonnes,0.606,Tonnes/Hectare
389533,2019-2020,Uttar Pradesh,9,Varanasi,187,Moong(Green Gram),204.0,Pulses,Kharif,277.0,Hectare,79.0,Tonnes,0.285,Tonnes/Hectare
389534,2019-2020,Uttar Pradesh,9,Varanasi,187,Moong(Green Gram),204.0,Pulses,Summer,72.0,Hectare,95.0,Tonnes,1.319,Tonnes/Hectare
389535,2019-2020,Uttar Pradesh,9,Varanasi,187,Moong(Green Gram),204.0,Pulses,Total,349.0,Hectare,174.0,Tonnes,0.499,Tonnes/Hectare
389536,2019-2020,Uttar Pradesh,9,Varanasi,187,Onion,708.0,Vegetable,Rabi,84.0,Hectare,1761.0,Tonnes,20.964,Tonnes/Hectare
389537,2019-2020,Uttar Pradesh,9,Varanasi,187,Onion,708.0,Vegetable,Summer,129.0,Hectare,2422.0,Tonnes,18.775,Tonnes/Hectare
389538,2019-2020,Uttar Pradesh,9,Varanasi,187,Onion,708.0,Vegetable,Total,213.0,Hectare,4183.0,Tonnes,19.638,Tonnes/Hectare
389539,2019-2020,Uttar Pradesh,9,Varanasi,187,Peas & Beans (Pulses),213.0,Pulses,Rabi,2873.0,Hectare,4376.0,Tonnes,1.523,Tonnes/Hectare
389540,2019-2020,Uttar Pradesh,9,Varanasi,187,Potato,701.0,Vegetable,Rabi,3149.0,Hectare,63770.0,Tonnes,20.251,Tonnes/Hectare
389541,2019-2020,Uttar Pradesh,9,Varanasi,187,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,728.0,Hectare,243.0,Tonnes,0.334,Tonnes/Hectare
389542,2019-2020,Uttar Pradesh,9,Varanasi,187,Rice,101.0,Cereals,Kharif,47540.0,Hectare,126266.0,Tonnes,2.656,Tonnes/Hectare
389543,2019-2020,Uttar Pradesh,9,Varanasi,187,Sannhamp,1104.0,Fiber Crops,Kharif,236.0,Hectare,67.0,Tonnes,0.284,Tonnes/Hectare
389544,2019-2020,Uttar Pradesh,9,Varanasi,187,Sesamum,1003.0,Oilseeds,Kharif,392.0,Hectare,62.0,Tonnes,0.158,Tonnes/Hectare
389545,2019-2020,Uttar Pradesh,9,Varanasi,187,Sugarcane,401.0,Sugar,Kharif,4041.0,Hectare,203359.0,Tonnes,50.324,Tonnes/Hectare
389546,2019-2020,Uttar Pradesh,9,Varanasi,187,Sweet Potato,703.0,Vegetable,Kharif,26.0,Hectare,305.0,Tonnes,11.731,Tonnes/Hectare
389547,2019-2020,Uttar Pradesh,9,Varanasi,187,Urad,203.0,Pulses,Kharif,2023.0,Hectare,963.0,Tonnes,0.476,Tonnes/Hectare
389548,2019-2020,Uttar Pradesh,9,Varanasi,187,Urad,203.0,Pulses,Summer,114.0,Hectare,104.0,Tonnes,0.912,Tonnes/Hectare
389549,2019-2020,Uttar Pradesh,9,Varanasi,187,Urad,203.0,Pulses,Total,2137.0,Hectare,1067.0,Tonnes,0.499,Tonnes/Hectare
389550,2019-2020,Uttar Pradesh,9,Varanasi,187,Wheat,106.0,Cereals,Rabi,68369.0,Hectare,225602.0,Tonnes,3.3,Tonnes/Hectare
393682,2020-2021,Bihar,10,Purnia,214,Dry Chillies,502.0,Spices,Rabi,81.0,Hectare,25.0,Tonnes,0.309,Tonnes/Hectare
393683,2020-2021,Bihar,10,Purnia,214,Groundnut,1001.0,Oilseeds,Kharif,2.0,Hectare,2.0,Tonnes,1.0,Tonnes/Hectare
393684,2020-2021,Bihar,10,Purnia,214,Horse-Gram,206.0,Pulses,Kharif,40.0,Hectare,37.0,Tonnes,0.925,Tonnes/Hectare
393685,2020-2021,Bihar,10,Purnia,214,Jute,1102.0,Fiber Crops,Kharif,1323.0,Hectare,28039.0,Tonnes,21.193,Tonnes/Hectare
393686,2020-2021,Bihar,10,Purnia,214,Linseed,1005.0,Oilseeds,Rabi,17.0,Hectare,14.0,Tonnes,0.824,Tonnes/Hectare
393687,2020-2021,Bihar,10,Purnia,214,Maize,104.0,Cereals,Autumn,1054.0,Hectare,2029.0,Tonnes,1.925,Tonnes/Hectare
393688,2020-2021,Bihar,10,Purnia,214,Maize,104.0,Cereals,Rabi,47464.0,Hectare,439944.0,Tonnes,9.269,Tonnes/Hectare
393689,2020-2021,Bihar,10,Purnia,214,Maize,104.0,Cereals,Summer,815.0,Hectare,5295.0,Tonnes,6.497,Tonnes/Hectare
393690,2020-2021,Bihar,10,Purnia,214,Maize,104.0,Cereals,Total,49333.0,Hectare,447268.0,Tonnes,9.066,Tonnes/Hectare
393691,2020-2021,Bihar,10,Purnia,214,Masoor,205.0,Pulses,Rabi,443.0,Hectare,191.0,Tonnes,0.431,Tonnes/Hectare
393692,2020-2021,Bihar,10,Purnia,214,Moong(Green Gram),204.0,Pulses,Kharif,346.0,Hectare,216.0,Tonnes,0.624,Tonnes/Hectare
393693,2020-2021,Bihar,10,Purnia,214,Moong(Green Gram),204.0,Pulses,Summer,443.0,Hectare,250.0,Tonnes,0.564,Tonnes/Hectare
393694,2020-2021,Bihar,10,Purnia,214,Moong(Green Gram),204.0,Pulses,Total,789.0,Hectare,466.0,Tonnes,0.591,Tonnes/Hectare
393695,2020-2021,Bihar,10,Purnia,214,Onion,708.0,Vegetable,Rabi,57.0,Hectare,852.0,Tonnes,14.947,Tonnes/Hectare
393696,2020-2021,Bihar,10,Purnia,214,Peas & Beans (Pulses),213.0,Pulses,Rabi,10.0,Hectare,10.0,Tonnes,1.0,Tonnes/Hectare
393697,2020-2021,Bihar,10,Purnia,214,Potato,701.0,Vegetable,Rabi,326.0,Hectare,4028.0,Tonnes,12.356,Tonnes/Hectare
393698,2020-2021,Bihar,10,Purnia,214,Potato,701.0,Vegetable,Total,7745.0,Hectare,111099.0,Tonnes,14.345,Tonnes/Hectare
393699,2020-2021,Bihar,10,Purnia,214,Potato,701.0,Vegetable,Winter,7419.0,Hectare,107071.0,Tonnes,14.432,Tonnes/Hectare
393700,2020-2021,Bihar,10,Purnia,214,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,380.0,Hectare,308.0,Tonnes,0.811,Tonnes/Hectare
393701,2020-2021,Bihar,10,Purnia,214,Rice,101.0,Cereals,Autumn,147.0,Hectare,216.0,Tonnes,1.469,Tonnes/Hectare
393702,2020-2021,Bihar,10,Purnia,214,Rice,101.0,Cereals,Summer,642.0,Hectare,1638.0,Tonnes,2.551,Tonnes/Hectare
393703,2020-2021,Bihar,10,Purnia,214,Rice,101.0,Cereals,Total,49198.0,Hectare,79403.0,Tonnes,1.614,Tonnes/Hectare
393704,2020-2021,Bihar,10,Purnia,214,Rice,101.0,Cereals,Winter,48409.0,Hectare,77549.0,Tonnes,1.602,Tonnes/Hectare
393705,2020-2021,Bihar,10,Purnia,214,Sesamum,1003.0,Oilseeds,Kharif,3.0,Hectare,3.0,Tonnes,1.0,Tonnes/Hectare
393706,2020-2021,Bihar,10,Purnia,214,Sugarcane,401.0,Sugar,Whole Year,2.0,Hectare,110.0,Tonnes,55.0,Tonnes/Hectare
393707,2020-2021,Bihar,10,Purnia,214,Sunflower,1007.0,Oilseeds,Rabi,13.0,Hectare,19.0,Tonnes,1.462,Tonnes/Hectare
393708,2020-2021,Bihar,10,Purnia,214,Urad,203.0,Pulses,Kharif,22.0,Hectare,20.0,Tonnes,0.909,Tonnes/Hectare
393709,2020-2021,Bihar,10,Purnia,214,Wheat,106.0,Cereals,Rabi,11953.0,Hectare,38907.0,Tonnes,3.255,Tonnes/Hectare
396168,2020-2021,Haryana,6,Gurugram,62,Arhar/Tur,202.0,Pulses,Kharif,136.0,Hectare,157.0,Tonnes,1.154,Tonnes/Hectare
396169,2020-2021,Haryana,6,Gurugram,62,Bajra,103.0,Cereals,Kharif,37810.0,Hectare,99400.0,Tonnes,2.629,Tonnes/Hectare
396170,2020-2021,Haryana,6,Gurugram,62,Barley,107.0,Cereals,Rabi,210.0,Hectare,720.0,Tonnes,3.429,Tonnes/Hectare
396171,2020-2021,Haryana,6,Gurugram,62,Castor Seed,1002.0,Oilseeds,Kharif,556.0,Hectare,2780.0,Tonnes,5.0,Tonnes/Hectare
396172,2020-2021,Haryana,6,Gurugram,62,Cotton(Lint),1101.0,Fiber Crops,Kharif,4700.0,Hectare,14.9,Tonnes,0.003,Tonnes/Hectare
396173,2020-2021,Haryana,6,Gurugram,62,Gram,201.0,Pulses,Rabi,20.0,Hectare,20.0,Tonnes,1.0,Tonnes/Hectare
396174,2020-2021,Haryana,6,Gurugram,62,Guar Seed,727.0,Vegetable,Whole Year,221.0,Hectare,177.0,Tonnes,0.801,Tonnes/Hectare
396175,2020-2021,Haryana,6,Gurugram,62,Jowar,102.0,Cereals,Kharif,460.0,Hectare,240.0,Tonnes,0.522,Tonnes/Hectare
396176,2020-2021,Haryana,6,Gurugram,62,Maize,104.0,Cereals,Kharif,10.0,Hectare,30.0,Tonnes,3.0,Tonnes/Hectare
396177,2020-2021,Haryana,6,Gurugram,62,Moong(Green Gram),204.0,Pulses,Kharif,42.0,Hectare,21.0,Tonnes,0.5,Tonnes/Hectare
396178,2020-2021,Haryana,6,Gurugram,62,Peas & Beans (Pulses),213.0,Pulses,Rabi,77.0,Hectare,73.0,Tonnes,0.948,Tonnes/Hectare
396179,2020-2021,Haryana,6,Gurugram,62,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,19100.0,Hectare,43400.0,Tonnes,2.272,Tonnes/Hectare
396180,2020-2021,Haryana,6,Gurugram,62,Rice,101.0,Cereals,Kharif,5400.0,Hectare,15500.0,Tonnes,2.87,Tonnes/Hectare
396181,2020-2021,Haryana,6,Gurugram,62,Wheat,106.0,Cereals,Rabi,41830.0,Hectare,198320.0,Tonnes,4.741,Tonnes/Hectare
411146,2020-2021,Uttar Pradesh,9,Varanasi,187,Arhar/Tur,202.0,Pulses,Kharif,3490.0,Hectare,7030.0,Tonnes,2.014,Tonnes/Hectare
411147,2020-2021,Uttar Pradesh,9,Varanasi,187,Bajra,103.0,Cereals,Kharif,4784.0,Hectare,5104.0,Tonnes,1.067,Tonnes/Hectare
411148,2020-2021,Uttar Pradesh,9,Varanasi,187,Barley,107.0,Cereals,Rabi,268.0,Hectare,596.0,Tonnes,2.224,Tonnes/Hectare
411149,2020-2021,Uttar Pradesh,9,Varanasi,187,Coriander,509.0,Spices,Rabi,18.0,Hectare,14.0,Tonnes,0.778,Tonnes/Hectare
411150,2020-2021,Uttar Pradesh,9,Varanasi,187,Dry Chillies,502.0,Spices,Kharif,483.0,Hectare,428.0,Tonnes,0.886,Tonnes/Hectare
411151,2020-2021,Uttar Pradesh,9,Varanasi,187,Garlic,508.0,Spices,Rabi,4.0,Hectare,24.0,Tonnes,6.0,Tonnes/Hectare
411152,2020-2021,Uttar Pradesh,9,Varanasi,187,Gram,201.0,Pulses,Rabi,487.0,Hectare,615.0,Tonnes,1.263,Tonnes/Hectare
411153,2020-2021,Uttar Pradesh,9,Varanasi,187,Groundnut,1001.0,Oilseeds,Kharif,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare
411154,2020-2021,Uttar Pradesh,9,Varanasi,187,Guar Seed,727.0,Vegetable,Kharif,61.0,Hectare,44.0,Tonnes,0.721,Tonnes/Hectare
411155,2020-2021,Uttar Pradesh,9,Varanasi,187,Jowar,102.0,Cereals,Kharif,2338.0,Hectare,2906.0,Tonnes,1.243,Tonnes/Hectare
411156,2020-2021,Uttar Pradesh,9,Varanasi,187,Linseed,1005.0,Oilseeds,Rabi,2.0,Hectare,1.0,Tonnes,0.5,Tonnes/Hectare
411157,2020-2021,Uttar Pradesh,9,Varanasi,187,Maize,104.0,Cereals,Kharif,2995.0,Hectare,5077.0,Tonnes,1.695,Tonnes/Hectare
411158,2020-2021,Uttar Pradesh,9,Varanasi,187,Maize,104.0,Cereals,Rabi,51.0,Hectare,135.0,Tonnes,2.647,Tonnes/Hectare
411159,2020-2021,Uttar Pradesh,9,Varanasi,187,Maize,104.0,Cereals,Summer,39.0,Hectare,113.0,Tonnes,2.897,Tonnes/Hectare
411160,2020-2021,Uttar Pradesh,9,Varanasi,187,Maize,104.0,Cereals,Total,3085.0,Hectare,5325.0,Tonnes,1.726,Tonnes/Hectare
411161,2020-2021,Uttar Pradesh,9,Varanasi,187,Masoor,205.0,Pulses,Rabi,189.0,Hectare,234.0,Tonnes,1.238,Tonnes/Hectare
411162,2020-2021,Uttar Pradesh,9,Varanasi,187,Moong(Green Gram),204.0,Pulses,Kharif,261.0,Hectare,286.0,Tonnes,1.096,Tonnes/Hectare
411163,2020-2021,Uttar Pradesh,9,Varanasi,187,Moong(Green Gram),204.0,Pulses,Summer,61.0,Hectare,80.0,Tonnes,1.311,Tonnes/Hectare
411164,2020-2021,Uttar Pradesh,9,Varanasi,187,Moong(Green Gram),204.0,Pulses,Total,322.0,Hectare,366.0,Tonnes,1.137,Tonnes/Hectare
411165,2020-2021,Uttar Pradesh,9,Varanasi,187,Onion,708.0,Vegetable,Rabi,118.0,Hectare,2588.0,Tonnes,21.932,Tonnes/Hectare
411166,2020-2021,Uttar Pradesh,9,Varanasi,187,Onion,708.0,Vegetable,Summer,149.0,Hectare,3002.0,Tonnes,20.148,Tonnes/Hectare
411167,2020-2021,Uttar Pradesh,9,Varanasi,187,Onion,708.0,Vegetable,Total,267.0,Hectare,5590.0,Tonnes,20.936,Tonnes/Hectare
411168,2020-2021,Uttar Pradesh,9,Varanasi,187,Peas & Beans (Pulses),213.0,Pulses,Rabi,2784.0,Hectare,4343.0,Tonnes,1.56,Tonnes/Hectare
411169,2020-2021,Uttar Pradesh,9,Varanasi,187,Potato,701.0,Vegetable,Rabi,3163.0,Hectare,83598.0,Tonnes,26.43,Tonnes/Hectare
411170,2020-2021,Uttar Pradesh,9,Varanasi,187,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,721.0,Hectare,656.0,Tonnes,0.91,Tonnes/Hectare
411171,2020-2021,Uttar Pradesh,9,Varanasi,187,Rice,101.0,Cereals,Kharif,50974.0,Hectare,134011.0,Tonnes,2.629,Tonnes/Hectare
411172,2020-2021,Uttar Pradesh,9,Varanasi,187,Sannhamp,1104.0,Fiber Crops,Kharif,361.0,Hectare,98.0,Tonnes,0.271,Tonnes/Hectare
411173,2020-2021,Uttar Pradesh,9,Varanasi,187,Sesamum,1003.0,Oilseeds,Kharif,351.0,Hectare,42.0,Tonnes,0.12,Tonnes/Hectare
411174,2020-2021,Uttar Pradesh,9,Varanasi,187,Sugarcane,401.0,Sugar,Kharif,2821.0,Hectare,169000.0,Tonnes,59.908,Tonnes/Hectare
411175,2020-2021,Uttar Pradesh,9,Varanasi,187,Sweet Potato,703.0,Vegetable,Kharif,26.0,Hectare,325.0,Tonnes,12.5,Tonnes/Hectare
411176,2020-2021,Uttar Pradesh,9,Varanasi,187,Urad,203.0,Pulses,Kharif,576.0,Hectare,774.0,Tonnes,1.344,Tonnes/Hectare
411177,2020-2021,Uttar Pradesh,9,Varanasi,187,Urad,203.0,Pulses,Summer,96.0,Hectare,124.0,Tonnes,1.292,Tonnes/Hectare
411178,2020-2021,Uttar Pradesh,9,Varanasi,187,Urad,203.0,Pulses,Total,672.0,Hectare,898.0,Tonnes,1.336,Tonnes/Hectare
411179,2020-2021,Uttar Pradesh,9,Varanasi,187,Wheat,106.0,Cereals,Rabi,69795.0,Hectare,256304.0,Tonnes,3.672,Tonnes/Hectare
415260,2021-2022,Bihar,10,Purnia,214,Dry Chillies,502.0,Spices,Rabi,79.0,Hectare,35.0,Tonnes,0.443,Tonnes/Hectare
415261,2021-2022,Bihar,10,Purnia,214,Groundnut,1001.0,Oilseeds,Kharif,6.0,Hectare,6.0,Tonnes,1.0,Tonnes/Hectare
415262,2021-2022,Bihar,10,Purnia,214,Horse-Gram,206.0,Pulses,Kharif,31.0,Hectare,29.0,Tonnes,0.935,Tonnes/Hectare
415263,2021-2022,Bihar,10,Purnia,214,Jute,1102.0,Fiber Crops,Kharif,1286.0,Hectare,20850.0,Tonnes,16.213,Tonnes/Hectare
415264,2021-2022,Bihar,10,Purnia,214,Linseed,1005.0,Oilseeds,Rabi,14.0,Hectare,12.0,Tonnes,0.857,Tonnes/Hectare
415265,2021-2022,Bihar,10,Purnia,214,Maize,104.0,Cereals,Autumn,506.0,Hectare,1051.0,Tonnes,2.077,Tonnes/Hectare
415266,2021-2022,Bihar,10,Purnia,214,Maize,104.0,Cereals,Rabi,48348.0,Hectare,397421.0,Tonnes,8.22,Tonnes/Hectare
415267,2021-2022,Bihar,10,Purnia,214,Maize,104.0,Cereals,Summer,797.0,Hectare,4252.0,Tonnes,5.335,Tonnes/Hectare
415268,2021-2022,Bihar,10,Purnia,214,Maize,104.0,Cereals,Total,49651.0,Hectare,402724.0,Tonnes,8.111,Tonnes/Hectare
415269,2021-2022,Bihar,10,Purnia,214,Masoor,205.0,Pulses,Rabi,387.0,Hectare,236.0,Tonnes,0.61,Tonnes/Hectare
415270,2021-2022,Bihar,10,Purnia,214,Moong(Green Gram),204.0,Pulses,Kharif,234.0,Hectare,106.0,Tonnes,0.453,Tonnes/Hectare
415271,2021-2022,Bihar,10,Purnia,214,Moong(Green Gram),204.0,Pulses,Summer,444.0,Hectare,217.0,Tonnes,0.489,Tonnes/Hectare
415272,2021-2022,Bihar,10,Purnia,214,Moong(Green Gram),204.0,Pulses,Total,678.0,Hectare,323.0,Tonnes,0.476,Tonnes/Hectare
415273,2021-2022,Bihar,10,Purnia,214,Onion,708.0,Vegetable,Rabi,58.0,Hectare,780.0,Tonnes,13.448,Tonnes/Hectare
415274,2021-2022,Bihar,10,Purnia,214,Peas & Beans (Pulses),213.0,Pulses,Rabi,9.0,Hectare,9.0,Tonnes,1.0,Tonnes/Hectare
415275,2021-2022,Bihar,10,Purnia,214,Potato,701.0,Vegetable,Rabi,338.0,Hectare,6335.0,Tonnes,18.743,Tonnes/Hectare
415276,2021-2022,Bihar,10,Purnia,214,Potato,701.0,Vegetable,Total,7548.0,Hectare,198604.0,Tonnes,26.312,Tonnes/Hectare
415277,2021-2022,Bihar,10,Purnia,214,Potato,701.0,Vegetable,Winter,7210.0,Hectare,192269.0,Tonnes,26.667,Tonnes/Hectare
415278,2021-2022,Bihar,10,Purnia,214,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,413.0,Hectare,331.0,Tonnes,0.801,Tonnes/Hectare
415279,2021-2022,Bihar,10,Purnia,214,Rice,101.0,Cereals,Summer,628.0,Hectare,870.0,Tonnes,1.385,Tonnes/Hectare
415280,2021-2022,Bihar,10,Purnia,214,Rice,101.0,Cereals,Total,48524.0,Hectare,92019.0,Tonnes,1.896,Tonnes/Hectare
415281,2021-2022,Bihar,10,Purnia,214,Rice,101.0,Cereals,Winter,47896.0,Hectare,91149.0,Tonnes,1.903,Tonnes/Hectare
415282,2021-2022,Bihar,10,Purnia,214,Sesamum,1003.0,Oilseeds,Kharif,2.0,Hectare,2.0,Tonnes,1.0,Tonnes/Hectare
415283,2021-2022,Bihar,10,Purnia,214,Sugarcane,401.0,Sugar,Whole Year,10.0,Hectare,573.0,Tonnes,57.3,Tonnes/Hectare
415284,2021-2022,Bihar,10,Purnia,214,Sunflower,1007.0,Oilseeds,Rabi,10.0,Hectare,15.0,Tonnes,1.5,Tonnes/Hectare
415285,2021-2022,Bihar,10,Purnia,214,Urad,203.0,Pulses,Kharif,15.0,Hectare,14.0,Tonnes,0.933,Tonnes/Hectare
415286,2021-2022,Bihar,10,Purnia,214,Wheat,106.0,Cereals,Rabi,11994.0,Hectare,33621.0,Tonnes,2.803,Tonnes/Hectare
417741,2021-2022,Haryana,6,Gurugram,62,Bajra,103.0,Cereals,Kharif,36536.0,Hectare,99010.0,Tonnes,2.71,Tonnes/Hectare
417742,2021-2022,Haryana,6,Gurugram,62,Barley,107.0,Cereals,Rabi,78.0,Hectare,290.0,Tonnes,3.718,Tonnes/Hectare
417743,2021-2022,Haryana,6,Gurugram,62,Cotton(Lint),1101.0,Fiber Crops,Kharif,4845.0,Hectare,15400.0,Tonnes,3.179,Tonnes/Hectare
417744,2021-2022,Haryana,6,Gurugram,62,Gram,201.0,Pulses,Rabi,12.0,Hectare,13.0,Tonnes,1.083,Tonnes/Hectare
417745,2021-2022,Haryana,6,Gurugram,62,Guar Seed,727.0,Vegetable,Whole Year,107.0,Hectare,85.0,Tonnes,0.794,Tonnes/Hectare
417746,2021-2022,Haryana,6,Gurugram,62,Maize,104.0,Cereals,Kharif,17.0,Hectare,50.0,Tonnes,2.941,Tonnes/Hectare
417747,2021-2022,Haryana,6,Gurugram,62,Moong(Green Gram),204.0,Pulses,Kharif,94.0,Hectare,47.0,Tonnes,0.5,Tonnes/Hectare
417748,2021-2022,Haryana,6,Gurugram,62,Other Oilseeds,1088.0,Oilseeds,Rabi,11.0,Hectare,19.0,Tonnes,1.727,Tonnes/Hectare
417749,2021-2022,Haryana,6,Gurugram,62,Other Rabi Pulses,288.0,Pulses,Rabi,10.0,Hectare,0.0,Tonnes,0.0,Tonnes/Hectare
417750,2021-2022,Haryana,6,Gurugram,62,Peas & Beans (Pulses),213.0,Pulses,Rabi,42.0,Hectare,39.9,Tonnes,0.95,Tonnes/Hectare
417751,2021-2022,Haryana,6,Gurugram,62,Rapeseed &Mustard,1004.0,Oilseeds,Rabi,28619.0,Hectare,56894.57,Tonnes,1.988,Tonnes/Hectare
417752,2021-2022,Haryana,6,Gurugram,62,Rice,101.0,Cereals,Kharif,4845.0,Hectare,13460.0,Tonnes,2.778,Tonnes/Hectare
417753,2021-2022,Haryana,6,Gurugram,62,Sesamum,1003.0,Oilseeds,Kharif,1336.0,Hectare,668.0,Tonnes,0.5,Tonnes/Hectare
417754,2021-2022,Haryana,6,Gurugram,62,Sugarcane,401.0,Sugar,Whole Year,6.0,Hectare,0.0,Tonnes,0.0,Tonnes/Hectare
417755,2021-2022,Haryana,6,Gurugram,62,Wheat,106.0,Cereals,Rabi,36086.0,Hectare,168630.0,Tonnes,4.673,Tonnes/Hectare
432499,2021-2022,Uttar Pradesh,9,Varanasi,187,Arhar/Tur,202.0,Pulses,Kharif,4992.0,Hectare,7812.0,Tonnes,1.565,Tonnes/Hectare
432500,2021-2022,Uttar Pradesh,9,Varanasi,187,Bajra,103.0,Cereals,Kharif,5779.0,Hectare,8669.0,Tonnes,1.5,Tonnes/Hectare
432501,2021-2022,Uttar Pradesh,9,Varanasi,187,Barley,107.0,Cereals,Rabi,468.0,Hectare,1376.0,Tonnes,2.94,Tonnes/Hectare
432502,2021-2022,Uttar Pradesh,9,Varanasi,187,Coriander,509.0,Spices,Rabi,17.0,Hectare,13.0,Tonnes,0.765,Tonnes/Hectare
432503,2021-2022,Uttar Pradesh,9,Varanasi,187,Dry Chillies,502.0,Spices,Kharif,388.0,Hectare,343.0,Tonnes,0.884,Tonnes/Hectare
432504,2021-2022,Uttar Pradesh,9,Varanasi,187,Garlic,508.0,Spices,Rabi,4.0,Hectare,25.0,Tonnes,6.25,Tonnes/Hectare
432505,2021-2022,Uttar Pradesh,9,Varanasi,187,Gram,201.0,Pulses,Rabi,2412.0,Hectare,1611.0,Tonnes,0.668,Tonnes/Hectare
432506,2021-2022,Uttar Pradesh,9,Varanasi,187,Guar Seed,727.0,Vegetable,Kharif,57.0,Hectare,41.0,Tonnes,0.719,Tonnes/Hectare
432507,2021-2022,Uttar Pradesh,9,Varanasi,187,Jowar,102.0,Cereals,Kharif,2784.0,Hectare,6732.0,Tonnes,2.418,Tonnes/Hectare
